Telaio strutturale,739664,ST_LIV_PE_PC1_+12.50m,,-1.0400000000000063,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739665,ST_LIV_PE_PC1_+12.50m,,-0.750000000000005,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739677,ST_LIV_PE_PC1_+12.50m,,-2.3450000000000064,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739678,ST_LIV_PE_PC1_+12.50m,,-1.5900000000000047,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739679,ST_LIV_PE_PC1_+12.50m,,-1.0700000000000058,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739680,ST_LIV_PE_PC1_+12.50m,,-0.76000000000000489,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739686,ST_LIV_PE_PC1_+12.50m,,-2.2700000000000062,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739687,ST_LIV_PE_PC1_+12.50m,,-1.5400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739688,ST_LIV_PE_PC1_+12.50m,,-1.0400000000000063,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739689,ST_LIV_PE_PC1_+12.50m,,-0.750000000000005,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739697,ST_LIV_PE_PC1_+12.50m,,-2.2700000000000062,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739698,ST_LIV_PE_PC1_+12.50m,,-1.5400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739699,ST_LIV_PE_PC1_+12.50m,,-1.0400000000000063,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739700,ST_LIV_PE_PC1_+12.50m,,-0.7400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739741,ST_LIV_PE_PC1_+12.50m,,-2.5949999999999993,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739783,ST_LIV_PE_PC1_+12.50m,,-2.5949999999999993,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739784,ST_LIV_PE_PC1_+12.50m,,-1.0250000000000052,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739785,ST_LIV_PE_PC1_+12.50m,,-0.7400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739973,ST_LIV_PE_PC1_+12.50m,,-2.260000000000006,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739974,ST_LIV_PE_PC1_+12.50m,,-1.5400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739975,ST_LIV_PE_PC1_+12.50m,,-1.0200000000000065,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739976,ST_LIV_PE_PC1_+12.50m,,-0.7400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739984,ST_LIV_PE_PC1_+12.50m,,-2.2700000000000062,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739985,ST_LIV_PE_PC1_+12.50m,,-1.5400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739986,ST_LIV_PE_PC1_+12.50m,,-1.0200000000000065,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739987,ST_LIV_PE_PC1_+12.50m,,-0.7400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739995,ST_LIV_PE_PC1_+12.50m,,-2.265000000000005,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739996,ST_LIV_PE_PC1_+12.50m,,-1.5400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739997,ST_LIV_PE_PC1_+12.50m,,-1.0250000000000052,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,739998,ST_LIV_PE_PC1_+12.50m,,-0.7400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740006,ST_LIV_PE_PC1_+12.50m,,-2.2700000000000062,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740007,ST_LIV_PE_PC1_+12.50m,,-1.5350000000000064,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740008,ST_LIV_PE_PC1_+12.50m,,-1.0200000000000065,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740009,ST_LIV_PE_PC1_+12.50m,,-0.7400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740097,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,740164,ST_LIV_PE_PC1_+12.50m,,-2.265000000000005,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740165,ST_LIV_PE_PC1_+12.50m,,-1.5300000000000054,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740166,ST_LIV_PE_PC1_+12.50m,,-1.0250000000000052,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740167,ST_LIV_PE_PC1_+12.50m,,-0.7400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740177,ST_LIV_PE_PC1_+12.50m,,-2.260000000000006,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740178,ST_LIV_PE_PC1_+12.50m,,-1.5200000000000053,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740179,ST_LIV_PE_PC1_+12.50m,,-1.0200000000000065,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740180,ST_LIV_PE_PC1_+12.50m,,-0.7400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740190,ST_LIV_PE_PC1_+12.50m,,-2.260000000000006,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740191,ST_LIV_PE_PC1_+12.50m,,-1.5200000000000053,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740192,ST_LIV_PE_PC1_+12.50m,,-1.0200000000000065,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740193,ST_LIV_PE_PC1_+12.50m,,-0.7400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740289,ST_LIV_PE_PC1_+12.50m,,-2.260000000000006,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740290,ST_LIV_PE_PC1_+12.50m,,-1.5250000000000064,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740291,ST_LIV_PE_PC1_+12.50m,,-1.0200000000000065,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,740292,ST_LIV_PE_PC1_+12.50m,,-0.7400000000000051,-0.28000000000000569,Offset iniziale o finale negativo.,0
Telaio strutturale,741280,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,741956,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,742075,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,742202,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,742311,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,742446,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,742575,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,742683,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,742833,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,742908,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,742983,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,743008,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,743313,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,743323,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,743348,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,743358,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,743680,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,743687,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,743700,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,743710,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,744011,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,744027,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,744037,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,744047,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,744387,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,744409,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,744434,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,744679,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,744811,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,744824,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,744840,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,744850,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,745188,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,745213,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,745247,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,745254,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,745589,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,745641,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,745663,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,745694,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,746039,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,746061,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,746074,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,746084,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,746417,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,746427,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,746437,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,746447,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,746773,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,746789,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,746802,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,746830,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,747192,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,747202,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,747209,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,747231,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,747517,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,747527,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,747537,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,747556,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,747854,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,747864,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,747880,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,747902,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,748194,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,748204,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,748223,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,748239,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,748597,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,748616,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,748632,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,748657,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,749016,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,749026,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,749036,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,749046,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,749366,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,749379,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,749413,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,749420,ST_LIV_PE_PC1_+12.50m,,0.0,0.0,Trave correttamente posizionata su livello ST.,1
Telaio strutturale,749979,ST_LIV_PE_P02_+10.28m,,-1.2200000000000584,1.4715999999999991,Offset iniziale o finale negativo.,0
Telaio strutturale,750740,ST_LIV_PE_P02_+10.28m,,-1.2200000000000573,1.471600000000012,Offset iniziale o finale negativo.,0
Telaio strutturale,760691,AR_LIV_PE_P01_+5.20m,,-0.37500000000000572,-0.37500000000000572,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,760692,ST_LIV_PE_P02_+10.28m,,-1.9549999999999954,-1.9549999999999954,Offset iniziale o finale negativo.,0
Telaio strutturale,760693,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000134,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,760694,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000134,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,760695,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000134,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,760696,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000134,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,760697,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000134,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,760698,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000134,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,760699,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000134,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,760700,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000134,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,760701,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000134,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,761028,ST_LIV_PE_P01_+5.08m,,-0.25499999999999834,-0.25499999999999834,Offset iniziale o finale negativo.,0
Telaio strutturale,761029,ST_LIV_PE_P02_+10.28m,,-1.9549999999999954,-1.9549999999999954,Offset iniziale o finale negativo.,0
Telaio strutturale,761030,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,761031,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,761032,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,761033,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,761034,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,761035,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,761036,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,761037,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,761038,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,761422,ST_LIV_PE_P01_+5.08m,,-0.1299999999999932,-0.12999999999999537,Offset iniziale o finale negativo.,0
Telaio strutturale,762374,ST_LIV_PE_P01_+5.08m,,-0.1299999999999932,-0.12999999999999537,Offset iniziale o finale negativo.,0
Telaio strutturale,762533,ST_LIV_PE_P01_+5.08m,,-0.12999999999999212,-0.12999999999999645,Offset iniziale o finale negativo.,0
Telaio strutturale,762735,ST_LIV_PE_P01_+5.08m,,-0.1299999999999932,-0.12999999999999537,Offset iniziale o finale negativo.,0
Telaio strutturale,764754,ST_LIV_PE_P02_+10.28m,,-1.8299999999999892,-1.8299999999999998,Offset iniziale o finale negativo.,0
Telaio strutturale,764826,AR_LIV_PE_P01_+5.20m,,3.25,3.2499999999999978,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,764827,AR_LIV_PE_P01_+5.20m,,3.25,3.2499999999999956,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,764828,AR_LIV_PE_P01_+5.20m,,3.2499999999999987,3.2499999999999964,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,765116,AR_LIV_PE_P01_+5.20m,,-0.37500000000000572,-0.37500000000000572,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,765117,ST_LIV_PE_P02_+10.28m,,-1.9549999999999954,-1.9549999999999954,Offset iniziale o finale negativo.,0
Telaio strutturale,765118,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000028,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,765119,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000028,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,765120,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000028,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,765121,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000028,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,765122,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000028,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,765123,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000028,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,765124,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000028,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,765125,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000028,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,765126,AR_LIV_PE_P01_+5.20m,,-0.38000000000000028,-0.38000000000000028,Trave non hostata su livello strutturale (ST).,0
Telaio strutturale,765382,ST_LIV_PE_P01_+5.08m,,-0.25499999999999834,-0.25499999999999834,Offset iniziale o finale negativo.,0
Telaio strutturale,765383,ST_LIV_PE_P02_+10.28m,,-1.9549999999999954,-1.9549999999999954,Offset iniziale o finale negativo.,0
Telaio strutturale,765384,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,765385,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,765386,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,765387,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,765388,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,765389,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,765390,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,765391,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,765392,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,765500,ST_LIV_PE_P01_+5.08m,,-0.12999999999999429,-0.12999999999999537,Offset iniziale o finale negativo.,0
Telaio strutturale,765823,ST_LIV_PE_P01_+5.08m,,-0.12999999999999429,-0.12999999999999537,Offset iniziale o finale negativo.,0
Telaio strutturale,765831,ST_LIV_PE_P01_+5.08m,,-0.12999999999999429,-0.12999999999999537,Offset iniziale o finale negativo.,0
Telaio strutturale,765839,ST_LIV_PE_P01_+5.08m,,-0.12999999999999429,-0.12999999999999537,Offset iniziale o finale negativo.,0
Telaio strutturale,766684,ST_LIV_PE_P02_+10.28m,,-1.8299999999999998,-1.8299999999999998,Offset iniziale o finale negativo.,0
Telaio strutturale,766685,ST_LIV_PE_P02_+10.28m,,-1.8299999999999998,-1.8299999999999998,Offset iniziale o finale negativo.,0
Telaio strutturale,766686,ST_LIV_PE_P02_+10.28m,,-1.8299999999999998,-1.8299999999999998,Offset iniziale o finale negativo.,0
Telaio strutturale,766687,ST_LIV_PE_P02_+10.28m,,-1.8299999999999892,-1.8299999999999901,Offset iniziale o finale negativo.,0
Telaio strutturale,768416,ST_LIV_PE_P01_+5.08m,,-0.25499999999999834,-0.25499999999999834,Offset iniziale o finale negativo.,0
Telaio strutturale,768417,ST_LIV_PE_P02_+10.28m,,-1.9549999999999954,-1.9549999999999954,Offset iniziale o finale negativo.,0
Telaio strutturale,768418,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,768419,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,768420,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,768421,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,768422,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,768423,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,768424,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,768425,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,768426,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,768429,ST_LIV_PE_P01_+5.08m,,-0.25499999999999834,-0.25499999999999834,Offset iniziale o finale negativo.,0
Telaio strutturale,768430,ST_LIV_PE_P02_+10.28m,,-1.9549999999999954,-1.9549999999999954,Offset iniziale o finale negativo.,0
Telaio strutturale,768431,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,768432,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,768433,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
Telaio strutturale,768434,ST_LIV_PE_P01_+5.08m,,-0.38000000000000028,-0.38000000000000028,Offset iniziale o finale negativo.,0
